publication	class	subject	voicing	pair	vowel_duration	target	acoustic_cue	dur
Baer_Henney_unpublished	tut3	JeJe	voiceless	velar_a	0.076081137	velar a	preceding vowel duration in ms	76.0811367
Baer_Henney_unpublished	tut1	KaTh	voiceless	velar_a	0.190202842	velar a	preceding vowel duration in ms	190.2028418
Baer_Henney_unpublished	tut3	LiRi	voiceless	velar_a	0.149319611	velar a	preceding vowel duration in ms	149.3196107
Baer_Henney_unpublished	tut3	MaKo	voiceless	velar_a	0.226413975	velar a	preceding vowel duration in ms	226.4139749
Baer_Henney_unpublished	tut3	MeDo	voiceless	velar_a	0.16801251	velar a	preceding vowel duration in ms	168.0125103
Baer_Henney_unpublished	tut3	LaKu	voiceless	velar_a	0.45648682	velar a	preceding vowel duration in ms	456.4868204
Baer_Henney_unpublished	tut4	HaAl	voiceless	velar_a	0.214103162	velar a	preceding vowel duration in ms	214.103162
Baer_Henney_unpublished	tut1	HaSa	voiceless	velar_a	0.128491461	velar a	preceding vowel duration in ms	128.491461
Baer_Henney_unpublished	tut7	Beck	voiceless	velar_a	0.127555961	velar a	preceding vowel duration in ms	127.5559609
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_a	0.112206762	velar a	preceding vowel duration in ms	112.2067617
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_a	0.112206762	velar a	preceding vowel duration in ms	112.2067617
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_a	0.168310143	velar a	preceding vowel duration in ms	168.3101426
Baer_Henney_unpublished	tut7	BeNi	voiceless	velar_a	0.168310143	velar a	preceding vowel duration in ms	168.3101426
Baer_Henney_unpublished	tut9	ViBe	voiceless	velar_a	0.208615797	velar a	preceding vowel duration in ms	208.6157967
Baer_Henney_unpublished	tut2	JeMe	voiceless	velar_a	0.108471321	velar a	preceding vowel duration in ms	108.4713212
Baer_Henney_unpublished	tut9	KaKe	voiceless	velar_a	0.220050142	velar a	preceding vowel duration in ms	220.0501419
Baer_Henney_unpublished	tut9	KaKe	voiceless	velar_a	0.193896641	velar a	preceding vowel duration in ms	193.8966414
Baer_Henney_unpublished	tut9	KaKe	voiceless	velar_a	0.202013245	velar a	preceding vowel duration in ms	202.013245
Baer_Henney_unpublished	tut7	BeNi	voiceless	alveolar_ai	0.112206762	alveolar ai	preceding vowel duration in ms	112.2067617
Baer_Henney_unpublished	tut7	BeNi	voiceless	alveolar_ai	0.112206762	alveolar ai	preceding vowel duration in ms	112.2067617
Baer_Henney_unpublished	tut7	Beck	voiced	alveolar_ai	0.778809546	alveolar ai	preceding vowel duration in ms	778.809546
Baer_Henney_unpublished	tut1	CaMu	voiced	alveolar_ai	0.195750425	alveolar ai	preceding vowel duration in ms	195.7504247
Baer_Henney_unpublished	tut1	KaTh	voiced	alveolar_ai	0.209223126	alveolar ai	preceding vowel duration in ms	209.223126
Baer_Henney_unpublished	tut8	JeHa	voiced	alveolar_ai	0.119651621	alveolar ai	preceding vowel duration in ms	119.6516205
Baer_Henney_unpublished	tut7	AnHu	voiced	alveolar_ai	0.135830315	alveolar ai	preceding vowel duration in ms	135.830315
Baer_Henney_unpublished	tut9	AnKu	voiced	alveolar_ai	0.22824242	alveolar ai	preceding vowel duration in ms	228.2424204
Baer_Henney_unpublished	tut3	AnRu	voiced	alveolar_ai	0.122105248	alveolar ai	preceding vowel duration in ms	122.1052478
Baer_Henney_unpublished	tut7	BeNi	voiced	alveolar_ai	0.126232607	alveolar ai	preceding vowel duration in ms	126.2326069
Baer_Henney_unpublished	tut7	BeNi	voiced	alveolar_ai	0.126232607	alveolar ai	preceding vowel duration in ms	126.2326069
Baer_Henney_unpublished	tut7	FrSc	voiced	alveolar_ai	0.389962639	alveolar ai	preceding vowel duration in ms	389.9626386
Baer_Henney_unpublished	tut3	JuEh	voiced	alveolar_ai	0.202651846	alveolar ai	preceding vowel duration in ms	202.6518464
Baer_Henney_unpublished	tut7	JuSo	voiced	alveolar_ai	0.207749024	alveolar ai	preceding vowel duration in ms	207.7490236
Baer_Henney_unpublished	tut1	KaTh	voiced	alveolar_ai	0.177522652	alveolar ai	preceding vowel duration in ms	177.5226524
Baer_Henney_unpublished	tut3	LiRi	voiced	alveolar_ai	0.149319611	alveolar ai	preceding vowel duration in ms	149.3196107
Baer_Henney_unpublished	tut3	MaKo	voiced	alveolar_ai	0.178940077	alveolar ai	preceding vowel duration in ms	178.940077
Baer_Henney_unpublished	tut7	MaMe	voiced	alveolar_ai	0.096754229	alveolar ai	preceding vowel duration in ms	96.7542293
Baer_Henney_unpublished	tut7	MaRe	voiced	alveolar_ai	0.189895592	alveolar ai	preceding vowel duration in ms	189.8955919
Baer_Henney_unpublished	tut9	MaRo	voiced	alveolar_ai	0.222979442	alveolar ai	preceding vowel duration in ms	222.9794415
Baer_Henney_unpublished	tut3	MeDo	voiced	alveolar_ai	0.101441516	alveolar ai	preceding vowel duration in ms	101.4415157
Baer_Henney_unpublished	tut7	MiMi	voiced	alveolar_ai	0.197936596	alveolar ai	preceding vowel duration in ms	197.9365963
Baer_Henney_unpublished	tut7	SaBa	voiced	alveolar_ai	0.209855349	alveolar ai	preceding vowel duration in ms	209.8553494
Baer_Henney_unpublished	tut7	TcQu	voiced	alveolar_ai	0.094101045	alveolar ai	preceding vowel duration in ms	94.1010452
Baer_Henney_unpublished	tut7	VaMa	voiced	alveolar_ai	0.099572439	alveolar ai	preceding vowel duration in ms	99.5724389
Baer_Henney_unpublished	tut7	VaSc	voiced	alveolar_ai	0.131392766	alveolar ai	preceding vowel duration in ms	131.3927657
Baer_Henney_unpublished	tut9	ViBe	voiced	alveolar_ai	0.16878221	alveolar ai	preceding vowel duration in ms	168.7822104
Baer_Henney_unpublished	tut7	YuVo	voiced	alveolar_ai	0.197886895	alveolar ai	preceding vowel duration in ms	197.8868948
Baer_Henney_unpublished	tut3	KiSt	voiced	alveolar_ai	0.255119654	alveolar ai	preceding vowel duration in ms	255.1196542
Baer_Henney_unpublished	tut9	DaHe	voiced	alveolar_ai	0.138769853	alveolar ai	preceding vowel duration in ms	138.7698534
Baer_Henney_unpublished	tut6	AnHo	voiced	alveolar_ai	0.22906859	alveolar ai	preceding vowel duration in ms	229.0685904
Baer_Henney_unpublished	tut9	EdGr	voiced	alveolar_ai	0.114605267	alveolar ai	preceding vowel duration in ms	114.6052671
Baer_Henney_unpublished	tut6	MaHo	voiced	alveolar_ai	0.139987135	alveolar ai	preceding vowel duration in ms	139.987135
Baer_Henney_unpublished	tut6	MlHa	voiced	alveolar_ai	0.206208073	alveolar ai	preceding vowel duration in ms	206.2080733
Baer_Henney_unpublished	tut8	PaNu	voiced	alveolar_ai	0.197366459	alveolar ai	preceding vowel duration in ms	197.3664594
Baer_Henney_unpublished	tut8	SoBe	voiced	alveolar_ai	0.249947946	alveolar ai	preceding vowel duration in ms	249.9479455
Baer_Henney_unpublished	tut9	VaHu	voiced	alveolar_ai	0.43803027	alveolar ai	preceding vowel duration in ms	438.0302699
Baer_Henney_unpublished	tut1	HaSa	voiced	alveolar_ai	0.153928857	alveolar ai	preceding vowel duration in ms	153.9288568
Baer_Henney_unpublished	tut3	JeJe	voiced	alveolar_ai	0.139482084	alveolar ai	preceding vowel duration in ms	139.482084
Baer_Henney_unpublished	tut1	HaSa	voiceless	alveolar_ai	0.151319893	alveolar ai	preceding vowel duration in ms	151.3198932
Baer_Henney_unpublished	tut1	CaMu	voiceless	alveolar_ai	0.192580377	alveolar ai	preceding vowel duration in ms	192.5803774
Baer_Henney_unpublished	tut1	KaTh	voiceless	alveolar_ai	0.145822179	alveolar ai	preceding vowel duration in ms	145.8221787
Baer_Henney_unpublished	tut3	LiRi	voiceless	alveolar_ai	0.188272553	alveolar ai	preceding vowel duration in ms	188.2725526
Baer_Henney_unpublished	tut7	AnHu	voiceless	alveolar_ai	0.107211147	alveolar ai	preceding vowel duration in ms	107.2111473
Baer_Henney_unpublished	tut9	AnKu	voiceless	alveolar_ai	0.171181985	alveolar ai	preceding vowel duration in ms	171.1819852
Baer_Henney_unpublished	tut3	AnRu	voiceless	alveolar_ai	0.126389642	alveolar ai	preceding vowel duration in ms	126.3896424
Baer_Henney_unpublished	tut7	FrSc	voiceless	alveolar_ai	0.250401755	alveolar ai	preceding vowel duration in ms	250.4017546
Baer_Henney_unpublished	tut7	JuSo	voiceless	alveolar_ai	0.155811768	alveolar ai	preceding vowel duration in ms	155.8117677
Baer_Henney_unpublished	tut1	KaTh	voiceless	alveolar_ai	0.202883031	alveolar ai	preceding vowel duration in ms	202.8830313
Baer_Henney_unpublished	tut3	LiRi	voiceless	alveolar_ai	0.160680885	alveolar ai	preceding vowel duration in ms	160.6808854
Baer_Henney_unpublished	tut3	MaKo	voiceless	alveolar_ai	0.204502945	alveolar ai	preceding vowel duration in ms	204.5029451
Baer_Henney_unpublished	tut7	MaMe	voiceless	alveolar_ai	0.206086511	alveolar ai	preceding vowel duration in ms	206.086511
Baer_Henney_unpublished	tut7	MaRe	voiceless	alveolar_ai	0.19476471	alveolar ai	preceding vowel duration in ms	194.7647096
Baer_Henney_unpublished	tut9	MaRo	voiceless	alveolar_ai	0.255764566	alveolar ai	preceding vowel duration in ms	255.7645655
Baer_Henney_unpublished	tut3	MeDo	voiceless	alveolar_ai	0.152162274	alveolar ai	preceding vowel duration in ms	152.1622735
Baer_Henney_unpublished	tut7	MiMi	voiceless	alveolar_ai	0.307375667	alveolar ai	preceding vowel duration in ms	307.3756674
Baer_Henney_unpublished	tut7	SaBa	voiceless	alveolar_ai	0.219257673	alveolar ai	preceding vowel duration in ms	219.2576725
Baer_Henney_unpublished	tut7	VaMa	voiceless	alveolar_ai	0.08872757	alveolar ai	preceding vowel duration in ms	88.7275704
Baer_Henney_unpublished	tut7	VaSc	voiceless	alveolar_ai	0.089458904	alveolar ai	preceding vowel duration in ms	89.4589043
Baer_Henney_unpublished	tut7	YuVo	voiceless	alveolar_ai	0.22398717	alveolar ai	preceding vowel duration in ms	223.9871704
Baer_Henney_unpublished	tut3	KiSt	voiceless	alveolar_ai	0.243523306	alveolar ai	preceding vowel duration in ms	243.5233063
Baer_Henney_unpublished	tut9	DaHe	voiceless	alveolar_ai	0.113612747	alveolar ai	preceding vowel duration in ms	113.6127473
Baer_Henney_unpublished	tut9	EdGr	voiceless	alveolar_ai	0.131969702	alveolar ai	preceding vowel duration in ms	131.9697015
Baer_Henney_unpublished	tut8	JeHa	voiceless	alveolar_ai	0.186759893	alveolar ai	preceding vowel duration in ms	186.7598929
Baer_Henney_unpublished	tut6	MaHo	voiceless	alveolar_ai	0.119090505	alveolar ai	preceding vowel duration in ms	119.0905047
Baer_Henney_unpublished	tut6	MlHa	voiceless	alveolar_ai	0.206208073	alveolar ai	preceding vowel duration in ms	206.2080733
Baer_Henney_unpublished	tut8	PaNu	voiceless	alveolar_ai	0.189033851	alveolar ai	preceding vowel duration in ms	189.0338513
Baer_Henney_unpublished	tut8	SoBe	voiceless	alveolar_ai	0.240209714	alveolar ai	preceding vowel duration in ms	240.2097138
Baer_Henney_unpublished	tut1	HaSa	voiceless	alveolar_ai	0.140884039	alveolar ai	preceding vowel duration in ms	140.8840385
Baer_Henney_unpublished	tut3	JuEh	voiceless	alveolar_ai	0.180775019	alveolar ai	preceding vowel duration in ms	180.7750187
Baer_Henney_unpublished	tut1	HaSa	voiceless	alveolar_ai	0.116098884	alveolar ai	preceding vowel duration in ms	116.0988835
Baer_Henney_unpublished	tut7	Beck	voiced	labial_ai	0.206161433	labial ai	preceding vowel duration in ms	206.1614325
Baer_Henney_unpublished	tut4	CoLa	voiced	labial_ai	0.147929203	labial ai	preceding vowel duration in ms	147.9292027
Baer_Henney_unpublished	tut4	KaGr	voiced	labial_ai	0.183769843	labial ai	preceding vowel duration in ms	183.7698432
Baer_Henney_unpublished	tut4	KaGr	voiced	labial_ai	0.172767581	labial ai	preceding vowel duration in ms	172.7675813
Baer_Henney_unpublished	tut4	StKa	voiced	labial_ai	0.087531381	labial ai	preceding vowel duration in ms	87.5313808
Baer_Henney_unpublished	tut4	SvBo	voiced	labial_ai	0.321805831	labial ai	preceding vowel duration in ms	321.805831
Baer_Henney_unpublished	tut9	KaKe	voiced	labial_ai	0.138884106	labial ai	preceding vowel duration in ms	138.884106
Baer_Henney_unpublished	tut3	AnRu	voiced	labial_ai	0.14459832	labial ai	preceding vowel duration in ms	144.5983197
Baer_Henney_unpublished	tut5	ClFi	voiced	labial_ai	0.26854335	labial ai	preceding vowel duration in ms	268.5433498
Baer_Henney_unpublished	tut5	IsRa	voiced	labial_ai	0.144941453	labial ai	preceding vowel duration in ms	144.9414531
Baer_Henney_unpublished	tut2	JeMe	voiced	labial_ai	0.155053884	labial ai	preceding vowel duration in ms	155.0538838
Baer_Henney_unpublished	tut3	LiRi	voiced	labial_ai	0.17204216	labial ai	preceding vowel duration in ms	172.0421602
Baer_Henney_unpublished	tut2	MaGe	voiced	labial_ai	0.165112307	labial ai	preceding vowel duration in ms	165.1123074
Baer_Henney_unpublished	tut2	MaSc	voiced	labial_ai	0.220485805	labial ai	preceding vowel duration in ms	220.4858052
Baer_Henney_unpublished	tut3	MeDo	voiced	labial_ai	0.093516397	labial ai	preceding vowel duration in ms	93.5163972
Baer_Henney_unpublished	tut2	MoSc	voiced	labial_ai	0.260783033	labial ai	preceding vowel duration in ms	260.783033
Baer_Henney_unpublished	tut2	RoBe	voiced	labial_ai	0.138507332	labial ai	preceding vowel duration in ms	138.5073321
Baer_Henney_unpublished	tut2	SeUc	voiced	labial_ai	0.096586385	labial ai	preceding vowel duration in ms	96.5863854
Baer_Henney_unpublished	tut2	SiCa	voiced	labial_ai	0.201132752	labial ai	preceding vowel duration in ms	201.1327524
Baer_Henney_unpublished	tut3	KiSt	voiced	labial_ai	0.252800385	labial ai	preceding vowel duration in ms	252.8003847
Baer_Henney_unpublished	tut5	JeSc	voiced	labial_ai	0.144318883	labial ai	preceding vowel duration in ms	144.3188831
Baer_Henney_unpublished	tut5	DaDr	voiced	labial_ai	0.092909789	labial ai	preceding vowel duration in ms	92.9097886
Baer_Henney_unpublished	tut1	HaSa	voiced	labial_ai	0.115446643	labial ai	preceding vowel duration in ms	115.4466426
Baer_Henney_unpublished	tut9	AnKu	voiced	labial_ai	0.196542182	labial ai	preceding vowel duration in ms	196.5421818
Baer_Henney_unpublished	tut3	AnRu	voiced	labial_ai	0.087830091	labial ai	preceding vowel duration in ms	87.8300905
Baer_Henney_unpublished	tut2	DaAr	voiced	labial_ai	0.150887413	labial ai	preceding vowel duration in ms	150.887413
Baer_Henney_unpublished	tut10	DiTu	voiced	labial_ai	0.148826514	labial ai	preceding vowel duration in ms	148.8265136
Baer_Henney_unpublished	tut2	JeMe	voiced	labial_ai	0.159535077	labial ai	preceding vowel duration in ms	159.5350773
Baer_Henney_unpublished	tut10	JoTh	voiced	labial_ai	0.123830973	labial ai	preceding vowel duration in ms	123.8309728
Baer_Henney_unpublished	tut3	JuEh	voiced	labial_ai	0.183219478	labial ai	preceding vowel duration in ms	183.2194776
Baer_Henney_unpublished	tut3	KiSt	voiced	labial_ai	0.33629409	labial ai	preceding vowel duration in ms	336.2940897
Baer_Henney_unpublished	tut3	LiRi	voiced	labial_ai	0.170419121	labial ai	preceding vowel duration in ms	170.4191209
Baer_Henney_unpublished	tut2	MaGe	voiced	labial_ai	0.138122436	labial ai	preceding vowel duration in ms	138.1224364
Baer_Henney_unpublished	tut3	MaKo	voiced	labial_ai	0.169810481	labial ai	preceding vowel duration in ms	169.8104812
Baer_Henney_unpublished	tut9	MaRo	voiced	labial_ai	0.157481795	labial ai	preceding vowel duration in ms	157.4817946
Baer_Henney_unpublished	tut2	MaSc	voiced	labial_ai	0.159547565	labial ai	preceding vowel duration in ms	159.5475651
Baer_Henney_unpublished	tut3	MeDo	voiced	labial_ai	0.139482084	labial ai	preceding vowel duration in ms	139.482084
Baer_Henney_unpublished	tut2	MiPa	voiced	labial_ai	0.148508088	labial ai	preceding vowel duration in ms	148.508088
Baer_Henney_unpublished	tut2	MoSc	voiced	labial_ai	0.249333842	labial ai	preceding vowel duration in ms	249.3338422
Baer_Henney_unpublished	tut10	PhLu	voiced	labial_ai	0.125742486	labial ai	preceding vowel duration in ms	125.7424858
Baer_Henney_unpublished	tut2	RoBe	voiced	labial_ai	0.097399243	labial ai	preceding vowel duration in ms	97.3992431
Baer_Henney_unpublished	tut2	SeUc	voiced	labial_ai	0.111952401	labial ai	preceding vowel duration in ms	111.9524012
Baer_Henney_unpublished	tut2	SiCa	voiced	labial_ai	0.208978136	labial ai	preceding vowel duration in ms	208.978136
Baer_Henney_unpublished	tut9	ViBe	voiced	labial_ai	0.266834099	labial ai	preceding vowel duration in ms	266.8340988
Baer_Henney_unpublished	tut10	RuYi	voiced	labial_ai	0.268562961	labial ai	preceding vowel duration in ms	268.5629611
Baer_Henney_unpublished	tut10	SeGu	voiced	labial_ai	0.326977517	labial ai	preceding vowel duration in ms	326.9775166
Baer_Henney_unpublished	tut3	KiSt	voiced	labial_ai	0.308462855	labial ai	preceding vowel duration in ms	308.4628547
Baer_Henney_unpublished	tut10	ClGo	voiced	labial_ai	0.164691872	labial ai	preceding vowel duration in ms	164.6918723
Baer_Henney_unpublished	tut9	DaHe	voiced	labial_ai	0.126597059	labial ai	preceding vowel duration in ms	126.5970593
Baer_Henney_unpublished	tut9	EdGr	voiced	labial_ai	0.151070579	labial ai	preceding vowel duration in ms	151.0705793
Baer_Henney_unpublished	tut8	JeHa	voiced	labial_ai	0.203836859	labial ai	preceding vowel duration in ms	203.8368591
Baer_Henney_unpublished	tut8	PaNu	voiced	labial_ai	0.192035317	labial ai	preceding vowel duration in ms	192.0353165
Baer_Henney_unpublished	tut8	SoBe	voiced	labial_ai	0.262932254	labial ai	preceding vowel duration in ms	262.9322543
Baer_Henney_unpublished	tut9	VaHu	voiced	labial_ai	0.097629488	labial ai	preceding vowel duration in ms	97.6294884
Baer_Henney_unpublished	tut2	SeUc	voiced	labial_ai	0.14158686	labial ai	preceding vowel duration in ms	141.5868603
Baer_Henney_unpublished	tut1	HaSa	voiced	labial_ai	0.090009247	labial ai	preceding vowel duration in ms	90.0092468
Baer_Henney_unpublished	tut3	JeJe	voiced	labial_ai	0.133141989	labial ai	preceding vowel duration in ms	133.1419893
Baer_Henney_unpublished	tut7	Beck	voiced	labial_ai	0.15379495	labial ai	preceding vowel duration in ms	153.7949498
Baer_Henney_unpublished	tut3	MaKo	voiced	labial_ai	0.211806622	labial ai	preceding vowel duration in ms	211.8066217
Baer_Henney_unpublished	tut3	JeJe	voiced	labial_ai	0.114121705	labial ai	preceding vowel duration in ms	114.1217051
Baer_Henney_unpublished	tut1	HaSa	voiced	labial_ai	0.170887121	labial ai	preceding vowel duration in ms	170.8871207
Baer_Henney_unpublished	tut2	MoSc	voiceless	labial_ai	0.26491721	labial ai	preceding vowel duration in ms	264.9172104
Baer_Henney_unpublished	tut4	CoLa	voiceless	labial_ai	0.172010701	labial ai	preceding vowel duration in ms	172.0107008
Baer_Henney_unpublished	tut4	MaKu	voiceless	labial_ai	0.148721082	labial ai	preceding vowel duration in ms	148.721082
Baer_Henney_unpublished	tut7	Beck	voiceless	labial_ai	0.246465915	labial ai	preceding vowel duration in ms	246.4659149
Baer_Henney_unpublished	tut3	AnRu	voiceless	labial_ai	0.155309306	labial ai	preceding vowel duration in ms	155.3093064
Baer_Henney_unpublished	tut5	ClFi	voiceless	labial_ai	0.289756299	labial ai	preceding vowel duration in ms	289.7562994
Baer_Henney_unpublished	tut2	DaAr	voiceless	labial_ai	0.161519798	labial ai	preceding vowel duration in ms	161.5197981
Baer_Henney_unpublished	tut5	IsRa	voiceless	labial_ai	0.13527869	labial ai	preceding vowel duration in ms	135.2786896
Baer_Henney_unpublished	tut2	JeMe	voiceless	labial_ai	0.152612927	labial ai	preceding vowel duration in ms	152.6129269
Baer_Henney_unpublished	tut2	MaGe	voiceless	labial_ai	0.146320952	labial ai	preceding vowel duration in ms	146.3209524
Baer_Henney_unpublished	tut3	MaKo	voiceless	labial_ai	0.211806622	labial ai	preceding vowel duration in ms	211.8066217
Baer_Henney_unpublished	tut2	MaSc	voiceless	labial_ai	0.202697158	labial ai	preceding vowel duration in ms	202.6971581
Baer_Henney_unpublished	tut2	MiPa	voiceless	labial_ai	0.15175417	labial ai	preceding vowel duration in ms	151.7541696
Baer_Henney_unpublished	tut2	MiPa	voiceless	labial_ai	0.135929534	labial ai	preceding vowel duration in ms	135.9295341
Baer_Henney_unpublished	tut2	MoSc	voiceless	labial_ai	0.233750477	labial ai	preceding vowel duration in ms	233.7504771
Baer_Henney_unpublished	tut2	RoBe	voiceless	labial_ai	0.147902554	labial ai	preceding vowel duration in ms	147.9025544
Baer_Henney_unpublished	tut2	SeUc	voiceless	labial_ai	0.116342691	labial ai	preceding vowel duration in ms	116.3426914
Baer_Henney_unpublished	tut2	SiCa	voiceless	labial_ai	0.188152136	labial ai	preceding vowel duration in ms	188.1521362
Baer_Henney_unpublished	tut3	KiSt	voiceless	labial_ai	0.245842576	labial ai	preceding vowel duration in ms	245.8425759
Baer_Henney_unpublished	tut5	JeSc	voiceless	labial_ai	0.117429207	labial ai	preceding vowel duration in ms	117.4292072
Baer_Henney_unpublished	tut5	DaDr	voiceless	labial_ai	0.150471815	labial ai	preceding vowel duration in ms	150.4718147
Baer_Henney_unpublished	tut9	AnKu	voiceless	labial_ai	0.126801729	labial ai	preceding vowel duration in ms	126.8017293
Baer_Henney_unpublished	tut3	AnRu	voiceless	labial_ai	0.120065544	labial ai	preceding vowel duration in ms	120.0655439
Baer_Henney_unpublished	tut7	Beck	voiceless	labial_ai	0.185433133	labial ai	preceding vowel duration in ms	185.4331329
Baer_Henney_unpublished	tut10	ClGo	voiceless	labial_ai	0.177806755	labial ai	preceding vowel duration in ms	177.8067548
Baer_Henney_unpublished	tut2	DaAr	voiceless	labial_ai	0.299254624	labial ai	preceding vowel duration in ms	299.2546241
Baer_Henney_unpublished	tut10	DiTu	voiceless	labial_ai	0.132819843	labial ai	preceding vowel duration in ms	132.819843
Baer_Henney_unpublished	tut10	JoTh	voiceless	labial_ai	0.105370579	labial ai	preceding vowel duration in ms	105.3705788
Baer_Henney_unpublished	tut3	LiRi	voiceless	labial_ai	0.17204216	labial ai	preceding vowel duration in ms	172.0421602
Baer_Henney_unpublished	tut2	MaGe	voiceless	labial_ai	0.135424519	labial ai	preceding vowel duration in ms	135.4245194
Baer_Henney_unpublished	tut3	MaKo	voiceless	labial_ai	0.211806622	labial ai	preceding vowel duration in ms	211.8066217
Baer_Henney_unpublished	tut9	MaRo	voiceless	labial_ai	0.221681048	labial ai	preceding vowel duration in ms	221.681048
Baer_Henney_unpublished	tut2	MaSc	voiceless	labial_ai	0.151841975	labial ai	preceding vowel duration in ms	151.8419753
Baer_Henney_unpublished	tut3	MeDo	voiceless	labial_ai	0.139482084	labial ai	preceding vowel duration in ms	139.482084
Baer_Henney_unpublished	tut2	MiPa	voiceless	labial_ai	0.096165075	labial ai	preceding vowel duration in ms	96.1650754
Baer_Henney_unpublished	tut2	MoSc	voiceless	labial_ai	0.23375048	labial ai	preceding vowel duration in ms	233.7504797
Baer_Henney_unpublished	tut10	PhLu	voiceless	labial_ai	0.145787227	labial ai	preceding vowel duration in ms	145.7872272
Baer_Henney_unpublished	tut2	RoBe	voiceless	labial_ai	0.151509934	labial ai	preceding vowel duration in ms	151.5099338
Baer_Henney_unpublished	tut2	SeUc	voiceless	labial_ai	0.127318417	labial ai	preceding vowel duration in ms	127.3184171
Baer_Henney_unpublished	tut2	SiCa	voiceless	labial_ai	0.168390211	labial ai	preceding vowel duration in ms	168.3902113
Baer_Henney_unpublished	tut3	KiSt	voiceless	labial_ai	0.257438924	labial ai	preceding vowel duration in ms	257.4389238
Baer_Henney_unpublished	tut9	DaHe	voiceless	labial_ai	0.133900738	labial ai	preceding vowel duration in ms	133.9007379
Baer_Henney_unpublished	tut9	EdGr	voiceless	labial_ai	0.130233258	labial ai	preceding vowel duration in ms	130.233258
Baer_Henney_unpublished	tut8	JeHa	voiceless	labial_ai	0.248446684	labial ai	preceding vowel duration in ms	248.4466835
Baer_Henney_unpublished	tut8	PaNu	voiceless	labial_ai	0.199400161	labial ai	preceding vowel duration in ms	199.4001614
Baer_Henney_unpublished	tut8	SoBe	voiceless	labial_ai	0.188272553	labial ai	preceding vowel duration in ms	188.2725526
Baer_Henney_unpublished	tut9	VaHu	voiceless	labial_ai	0.068702757	labial ai	preceding vowel duration in ms	68.702757
Baer_Henney_unpublished	tut7	Beck	voiceless	labial_ai	0.171004881	labial ai	preceding vowel duration in ms	171.004881
Baer_Henney_unpublished	tut3	JeJe	voiceless	labial_ai	0.101441516	labial ai	preceding vowel duration in ms	101.4415157
Baer_Henney_unpublished	tut3	JeJe	voiceless	labial_ai	0.101441516	labial ai	preceding vowel duration in ms	101.4415157
Baer_Henney_unpublished	tut9	KaKe	voiceless	labial_ai	0.164586684	labial ai	preceding vowel duration in ms	164.586684
Baer_Henney_unpublished	tut2	JeMe	voiceless	labial_ai	0.172341694	labial ai	preceding vowel duration in ms	172.3416942
Baer_Henney_unpublished	tut9	ViBe	voiceless	labial_ai	0.082476013	labial ai	preceding vowel duration in ms	82.4760127
Baer_Henney_unpublished	tut9	KaKe	voiceless	labial_ai	0.170899598	labial ai	preceding vowel duration in ms	170.8995979
Baer_Henney_unpublished	tut9	KaKe	voiceless	labial_ai	0.184878193	labial ai	preceding vowel duration in ms	184.878193
Baer_Henney_unpublished	tut4	SvBo	voiceless	velar_ai	0.181353853	velar ai	preceding vowel duration in ms	181.3538528
Baer_Henney_unpublished	tut7	Beck	voiced	velar_ai	0.229810496	velar ai	preceding vowel duration in ms	229.8104955
Baer_Henney_unpublished	tut2	DaAr	voiced	velar_ai	0.189464388	velar ai	preceding vowel duration in ms	189.4643877
Baer_Henney_unpublished	tut2	JeMe	voiced	velar_ai	0.170063737	velar ai	preceding vowel duration in ms	170.0637367
Baer_Henney_unpublished	tut2	MaGe	voiced	velar_ai	0.173581364	velar ai	preceding vowel duration in ms	173.5813639
Baer_Henney_unpublished	tut2	MaSc	voiced	velar_ai	0.29474531	velar ai	preceding vowel duration in ms	294.7453096
Baer_Henney_unpublished	tut2	MiPa	voiced	velar_ai	0.151754166	velar ai	preceding vowel duration in ms	151.7541664
Baer_Henney_unpublished	tut2	MoSc	voiced	velar_ai	0.212601624	velar ai	preceding vowel duration in ms	212.6016244
Baer_Henney_unpublished	tut2	RoBe	voiced	velar_ai	0.205620624	velar ai	preceding vowel duration in ms	205.6206244
Baer_Henney_unpublished	tut2	SeUc	voiced	velar_ai	0.147074723	velar ai	preceding vowel duration in ms	147.0747231
Baer_Henney_unpublished	tut2	SiCa	voiced	velar_ai	0.222622757	velar ai	preceding vowel duration in ms	222.6227566
Baer_Henney_unpublished	tut1	KaTh	voiced	velar_ai	0.183862747	velar ai	preceding vowel duration in ms	183.8627471
Baer_Henney_unpublished	tut7	AnHu	voiced	velar_ai	0.121238015	velar ai	preceding vowel duration in ms	121.2380152
Baer_Henney_unpublished	tut7	BeNi	voiced	velar_ai	0.098180917	velar ai	preceding vowel duration in ms	98.1809165
Baer_Henney_unpublished	tut7	BeNi	voiced	velar_ai	0.098180917	velar ai	preceding vowel duration in ms	98.1809165
Baer_Henney_unpublished	tut1	CaMu	voiced	velar_ai	0.253603789	velar ai	preceding vowel duration in ms	253.6037891
Baer_Henney_unpublished	tut7	FrSc	voiced	velar_ai	0.276283594	velar ai	preceding vowel duration in ms	276.2835938
Baer_Henney_unpublished	tut7	JuSo	voiced	velar_ai	0.181780396	velar ai	preceding vowel duration in ms	181.7803957
